Latitude,Longitude,Limitation de Vitesse
43.735824,7.3125503,30
43.7358289,7.312481,30
43.7358435,7.312312,30
43.7358483,7.3122114,30
43.7358461,7.3121315,30
43.7358362,7.31209,30
43.7358152,7.3120485,30
43.7370629,7.3086969,50
43.737046,7.3087245,50
43.7369844,7.3088446,50
43.7367137,7.3095266,50
43.7389516,7.3125946,50
43.738949,7.3126265,50
43.738936,7.3127758,50
43.738928,7.3128783,50
43.7389199,7.3130617,50
43.7389238,7.3131032,50
43.7389432,7.3131297,50
43.7392256,7.3132353,50
43.7393298,7.3132944,50
43.739409,7.3133534,50
43.7394577,7.3134144,50
43.7394981,7.3135098,50
43.7395236,7.3136142,50
43.7395391,7.313784,50
43.7395499,7.3139057,50
43.739034,7.3110847,30
43.7389714,7.3122812,30
43.7389538,7.3125661,30
43.7389516,7.3125946,30
43.7391208,7.310087,50
43.7391089,7.3101293,50
43.7391001,7.3101812,50
43.739034,7.3110847,50
43.7378758,7.3053472,50
43.7378407,7.3052756,50
43.7376028,7.3047898,50
43.7424233,7.3137512,50
43.742378,7.3137128,50
43.7419438,7.3130152,50
43.7419178,7.3129705,50
43.7418799,7.3129544,50
43.7418344,7.3129574,50
43.7412525,7.3136089,50
43.7413291,7.3134747,50
43.7413696,7.3133956,50
43.7414587,7.3132494,50
43.7415074,7.3131964,50
43.7415634,7.3131506,50
43.7416291,7.3131047,50
43.7416925,7.313057,50
43.741732,7.313028,50
43.7417865,7.3129912,50
43.7418344,7.3129574,50
43.7427309,7.3171787,30
43.7430766,7.3168752,30
43.7430942,7.3168126,30
43.7504801,7.4019173,30
43.7503834,7.4019085,30
43.7497054,7.401901,30
43.7495861,7.4018897,30
43.749466,7.4018669,30
43.7490029,7.4017395,30
43.7487764,7.4016853,30
43.7485952,7.4016355,30
43.7484446,7.4016047,30
43.7482737,7.4015417,30
43.7481872,7.4014901,30
43.7480984,7.4014281,30
43.7480019,7.4013655,30
43.747958,7.4013446,30
43.7478909,7.4013271,30
43.7477692,7.4013144,30
43.7476729,7.4013069,30
43.7474207,7.4012815,30
43.7471076,7.4012355,30
43.7470066,7.4012134,30
43.7469476,7.4011882,30
43.7468473,7.4011271,30
43.7467096,7.4010027,30
43.7465388,7.4008334,30
43.7464976,7.4008128,30
43.746457,7.400825,30
43.7464124,7.4008891,30
43.7361573,7.3966513,50
43.7361874,7.3965945,50
43.7362444,7.396585,50
43.7365186,7.3966248,50
43.736662,7.3966051,50
43.7368233,7.3965775,50
43.7368594,7.3965374,50
43.7369733,7.3965053,50
43.7373749,7.3965547,50
43.7382126,7.3965691,50
43.7388137,7.3966404,50
43.7391838,7.3966884,50
43.73943,7.3966855,50
43.7398673,7.3965331,50
43.740039,7.3964319,50
43.7400629,7.3963789,50
43.7421912,7.3992836,30
43.7422572,7.39933,30
43.7427386,7.3995812,30
43.7429922,7.3997187,30
43.7434793,7.3999565,30
43.7441069,7.4000958,30
43.7442181,7.400116,30
43.7443251,7.4001297,30
43.7445003,7.4001675,30
43.7447404,7.4002212,30
43.7447888,7.4002191,30
43.7448216,7.4002149,30
43.7448577,7.4002012,30
43.9253681,7.1856184,50
43.925415,7.1856621,50
43.9254604,7.1857238,50
43.9254961,7.1857841,50
43.9255367,7.1858847,50
43.9255666,7.1860993,50
43.9255125,7.1862777,50
43.9255309,7.1863769,50
43.9187914,7.2453151,50
43.9188151,7.2451394,50
43.918819,7.2450349,50
43.9188395,7.2448147,50
43.9188811,7.2446625,50
43.9189751,7.244535,50
43.9191244,7.2444493,50
43.9194668,7.2443382,50
43.9160944,7.2470508,80
43.9160614,7.2470712,80
43.9158478,7.2471195,80
43.915664,7.2472152,80
43.9187914,7.2453151,50
43.9187473,7.2453058,50
43.9186491,7.2453583,50
43.8716354,7.1966468,70
43.8716684,7.1965973,70
43.8716966,7.1965578,70
43.8717444,7.1964992,70
43.8717802,7.1964649,70
43.8718171,7.1964305,70
43.871896,7.196355,70
43.8721283,7.1961317,70
43.8721321,7.1961278,70
43.8723521,7.1959032,70
43.8696901,7.1985485,50
43.8699345,7.198403,50
43.8700713,7.1983268,50
43.8701387,7.1982844,50
43.8702024,7.1982497,50
43.8702734,7.198215,50
43.8704251,7.1981489,50
43.8704547,7.1981373,50
43.8704819,7.1981291,50
43.8705241,7.1981195,50
43.8705615,7.198109,50
43.8706201,7.1980979,50
43.870661,7.1980884,50
43.870715,7.1980707,50
43.8708007,7.1980327,50
43.8708414,7.1980108,50
43.8708676,7.1979876,50
43.870915,7.1979493,50
43.8709782,7.1978794,50
43.8710173,7.1978306,50
43.87106,7.19777,50
43.8710871,7.1977262,50
43.8712705,7.1973615,50
43.8714578,7.1969949,50
43.8716354,7.1966468,50
43.861093,7.1987893,90
43.8613059,7.1987614,90
43.8616,7.1987392,90
43.8617605,7.1987379,90
43.8619211,7.1987471,90
43.8620728,7.1987741,90
43.8626259,7.1988818,90
43.8632557,7.1989542,90
43.8636641,7.198981,90
43.8639426,7.1990057,90
43.8644996,7.1989713,90
43.8647878,7.1989511,90
43.8650386,7.198935,90
43.8651947,7.1989292,90
43.8652774,7.1989326,90
43.8653381,7.1989378,90
43.8654255,7.1989514,90
43.8654749,7.1989604,90
43.8655633,7.1989794,90
43.8656866,7.1990074,90
43.8658055,7.1990467,90
43.8658682,7.1990646,90
43.8659137,7.1990723,90
43.8659805,7.1990844,90
43.8660739,7.1990976,90
43.8661868,7.1991107,90
43.8663007,7.1991184,90
43.8664025,7.199126,90
43.8666219,7.1991346,90
43.8667942,7.199137,90
43.8668918,7.199133,90
43.8669931,7.1991222,90
43.8671225,7.1990972,90
43.8673762,7.1990498,90
43.8676056,7.1990057,90
43.8680732,7.198912,90
43.8685566,7.1988133,90
43.8690241,7.1987184,90
43.8693648,7.1986488,90
43.8694414,7.1986346,90
43.8695034,7.1986204,90
43.8695447,7.1986078,90
43.8695932,7.1985919,90
43.8696901,7.1985485,90
43.8884904,7.1891069,90
43.8886144,7.1889944,90
43.8887015,7.1889207,90
43.8887595,7.1888758,90
43.8888253,7.1888283,90
43.8889217,7.1887699,90
43.8890026,7.1887264,90
43.8891047,7.188682,90
43.8891893,7.188651,90
43.8892462,7.1886391,90
43.8892933,7.1886352,90
43.8893569,7.1886354,90
43.8894196,7.1886402,90
43.8894717,7.188649,90
43.8895249,7.1886638,90
43.8895762,7.1886839,90
43.8896865,7.1887323,90
43.8876132,7.1888561,50
43.8874284,7.1890508,50
43.8873461,7.1891206,50
43.8872877,7.1891931,50
43.8872527,7.1892543,50
43.9271201,7.1818554,50
43.9267781,7.1822358,50
43.9259807,7.1838276,30
43.9259209,7.1841103,30
43.9258787,7.1842743,30
43.9258272,7.1844151,30
43.9256132,7.1848629,30
43.9255694,7.1849771,30
43.9255343,7.1851043,30
43.9254774,7.1853882,30
43.9254774,7.1853882,50
43.9254512,7.1854766,50
43.9253814,7.1855976,50
43.9253681,7.1856184,50
43.9251991,7.1858854,50
43.9251284,7.1859927,50
43.9250501,7.1861134,50
43.9249499,7.186256,50
43.9248728,7.1863426,50
43.9247729,7.1864138,50
43.924677,7.1864515,50
43.9245868,7.1864637,50
43.924263,7.1864455,50
43.9241521,7.1864417,50
43.9237945,7.1864031,50
43.8960891,7.2560185,30
43.8963137,7.2556248,30
43.8963137,7.2556248,50
43.8963413,7.2555315,50
43.8963595,7.2553809,50
43.8963925,7.2552787,50
43.8964347,7.2552248,50
43.8964929,7.2552067,50
43.8966719,7.2551888,50
43.8968486,7.2551145,50
43.8968486,7.2551145,80
43.8970676,7.2551421,80
43.8972453,7.2551755,80
43.8973518,7.2551466,80
43.8928943,7.2622456,50
43.8928653,7.2620245,50
43.8916196,7.26567,80
43.8918703,7.2656838,80
43.8919765,7.2656801,80
43.8920351,7.2656473,80
43.8920817,7.2655693,80
43.8921017,7.265505,80
43.8920954,7.2654285,80
43.8919832,7.26503,80
43.8919797,7.2649285,80
43.8920079,7.2648383,80
43.8921095,7.2646212,80
43.8921466,7.2644494,80
43.8921478,7.264223,80
43.8921589,7.2640835,80
43.8921948,7.2639328,80
43.8922408,7.2638223,80
43.8923047,7.2637643,80
43.8925818,7.2636944,80
43.8926571,7.2636477,80
43.8926822,7.2635866,80
43.8927025,7.2634593,80
43.8927094,7.2631212,80
43.8927355,7.262985,80
43.8929262,7.2626181,80
43.8929378,7.262497,80
43.8928943,7.2622456,80
43.8621053,7.2289749,50
43.8622461,7.2288198,50
43.8625384,7.2285024,50
43.862812,7.2282239,50
43.8629057,7.2280822,50
43.86295,7.2280151,50
43.8631189,7.2278012,50
43.8632645,7.227702,50
43.8636756,7.2275666,50
43.8793608,7.2318316,50
43.8793807,7.2322225,50
43.8794114,7.2325249,50
43.8795584,7.2356787,70
43.8795506,7.23588,70
43.8795498,7.236044,70
43.8795551,7.2362333,70
43.8795735,7.2363991,70
43.8796006,7.2365174,70
43.8796414,7.2366168,70
43.8796998,7.2367319,70
43.8797523,7.2368199,70
43.8798118,7.236904,70
43.8798799,7.2369761,70
43.8799548,7.2370406,70
43.880037,7.2370948,70
43.8802886,7.2372423,70
43.8794233,7.2325957,50
43.8794454,7.2327375,50
43.8794657,7.2328462,50
43.8794923,7.2329501,50
43.8795247,7.2330621,50
43.8795496,7.2331451,50
43.9110285,7.2616982,30
43.9109738,7.2618897,30
43.910767,7.2604729,30
43.9108243,7.2605896,30
43.9108949,7.2606691,30
43.91106,7.2608057,30
43.9111441,7.2608912,30
43.9111801,7.2609662,30
43.9111879,7.2610137,30
43.911187,7.2610617,30
43.9214079,7.2649704,30
43.9219134,7.2648382,30
43.9219886,7.2648317,30
43.9175816,7.265646,80
43.917607,7.2657277,80
43.9177293,7.2657682,80
43.9179455,7.2658704,80
43.9183494,7.2660356,80
43.9183966,7.2660935,80
43.9184592,7.266353,80
43.9185064,7.266397,80
43.9185746,7.2663848,80
43.9186902,7.2662586,80
43.9187443,7.2661347,80
43.9187805,7.2659632,80
43.9188248,7.2659401,80
43.9163765,7.2648593,50
43.9164849,7.264993,50
43.9149351,7.2632545,70
43.9151807,7.2634798,70
43.9154214,7.2637547,70
43.9154214,7.2637547,50
43.9157614,7.2641676,50
43.9160168,7.2643655,50
43.9161695,7.2645256,50
43.9163765,7.2648593,50
43.9164849,7.264993,30
43.9166559,7.2651339,30
43.9169251,7.2652547,30
43.9173067,7.265533,30
43.9174564,7.265608,30
43.9175816,7.265646,30
43.9178458,7.2657301,30
43.9180464,7.2657986,30
43.9182154,7.2658312,30
43.9183743,7.2658459,30
43.9185981,7.2658248,30
43.9187765,7.2658022,30
43.9189431,7.2657601,30
43.9191526,7.2656231,30
43.9192559,7.2655919,30
43.9193717,7.2655321,30
43.9194425,7.265453,30
43.9195398,7.2652654,30
43.9195909,7.2651708,30
43.9196481,7.2650622,30
43.9198369,7.2647262,30
43.919895,7.2646931,30
43.9199245,7.2647049,30
43.9200151,7.2647757,30
43.9201648,7.2648966,30
43.9202576,7.2649243,30
43.9204365,7.2649264,30
43.9205584,7.2649599,30
43.9207059,7.2650072,30
43.9208641,7.2650591,30
43.9209683,7.2650671,30
43.9214079,7.2649704,30
43.9194058,7.2640129,30
43.9193798,7.2639454,30
43.9177137,7.2631974,30
43.9178377,7.263245,30
43.9181551,7.2632668,30
43.9173571,7.2628213,80
43.9174773,7.2629408,80
43.9176159,7.2631301,80
43.9177137,7.2631974,80
43.9493723,6.9892489,80
43.9492838,6.9895132,80
44.1874143,6.7479053,30
44.1874572,6.7479456,30
43.8863936,7.1897167,90
43.8862919,7.1897739,90
43.8861808,7.1898316,90
43.8860764,7.1898866,90
43.885973,7.1899389,90
43.8856859,7.1900649,90
43.8851717,7.1902844,90
43.8848266,7.1904297,90
43.8846662,7.1904954,90
43.8845985,7.1905209,90
43.8845032,7.1905485,90
43.8844265,7.1905598,90
43.8843138,7.1905664,90
43.8842283,7.1905571,90
43.8841266,7.1905392,90
43.8840437,7.1905182,90
43.8839441,7.1904874,90
43.8837363,7.1904176,90
43.8835546,7.1903546,90
43.8834811,7.1903318,90
43.8833927,7.1903097,90
43.8832627,7.1902876,90
43.8831449,7.1902766,90
43.8830182,7.190275,90
43.8826093,7.1902794,90
43.8825039,7.1902741,90
43.8824034,7.1902607,90
43.8822853,7.190236,90
43.8821772,7.1902071,90
43.8820563,7.1901695,90
43.8818162,7.1900863,90
43.8811384,7.189844,90
43.8808374,7.1897471,90
43.8807301,7.1897149,90
43.8806118,7.1896903,90
43.8805204,7.189676,90
43.8804295,7.189668,90
43.8802829,7.1896652,90
43.8801608,7.1896707,90
43.8800554,7.1896827,90
43.8799117,7.1897094,90
43.8797751,7.1897417,90
43.8795962,7.1897994,90
43.8794315,7.1898765,90
43.8792734,7.1899684,90
43.8791593,7.1900421,90
43.8789409,7.1902238,90
43.8785019,7.1906417,90
43.8780771,7.1910655,90
43.8777441,7.1913873,90
43.8776155,7.1915321,90
43.8775304,7.1916313,90
43.8774277,7.1917559,90
43.8773033,7.1919277,90
43.8771371,7.1921701,90
43.8769697,7.1924011,90
43.8768373,7.1925506,90
43.8767039,7.1926774,90
43.8766585,7.192715,90
43.8766034,7.1927539,90
43.8765521,7.1927834,90
43.876497,7.1928087,90
43.8763878,7.192845,90
43.8762633,7.1928852,90
43.8761461,7.1929175,90
43.8760726,7.1929309,90
43.8760166,7.1929349,90
43.8758337,7.1929219,90
43.8757091,7.192896,90
43.8755864,7.1928598,90
43.8753493,7.1927754,90
43.875162,7.1927217,90
43.8749877,7.1926885,90
43.8749145,7.1926774,90
43.874813,7.1926747,90
43.8747269,7.1926787,90
43.8746089,7.1926933,90
43.8745365,7.1927096,90
43.8744562,7.1927351,90
43.8743692,7.1927713,90
43.8742803,7.1928196,90
43.8742387,7.192845,90
43.8741728,7.1928889,90
43.8740966,7.1929443,90
43.8739903,7.1930382,90
43.8739091,7.193125,90
43.8738617,7.1931843,90
43.8738187,7.193242,90
43.8737215,7.1933922,90
43.8736654,7.1934975,90
43.8736101,7.1936133,90
43.8733053,7.1943266,90
43.8731772,7.1945992,90
43.8730654,7.1947793,90
43.8729587,7.1949318,90
43.8729063,7.1949935,90
43.8728572,7.1950512,90
43.8727373,7.1951719,90
43.872632,7.1952765,90
43.8725134,7.195382,90
43.8721602,7.1956882,90
43.8717544,7.19606,90
43.8716507,7.1961683,90
43.8715163,7.1963131,90
43.8713558,7.1965143,90
43.8709865,7.1969733,90
43.8708579,7.1971232,90
43.8706987,7.1972614,90
43.8705437,7.197386,90
43.8703752,7.1975041,90
43.8697847,7.1978648,90
43.869545,7.1979989,90
43.8693777,7.1980807,90
43.869198,7.198163,90
43.8688256,7.198306,90
43.8683916,7.1984716,90
43.8681295,7.1985541,90
43.8680144,7.1985809,90
43.8679123,7.1986023,90
43.8677756,7.1986265,90
43.8676403,7.198648,90
43.867357,7.1986788,90
43.8668215,7.198735,90
43.8665796,7.198754,90
43.8662886,7.1987566,90
43.8660981,7.1987446,90
43.8659132,7.1987264,90
43.8653952,7.1986614,90
43.8652908,7.1986547,90
43.8651641,7.1986507,90
43.8650655,7.198652,90
43.864972,7.1986546,90
43.8647058,7.1986708,90
43.8643368,7.1987004,90
43.8641604,7.1987151,90
43.8640493,7.1987191,90
43.8639535,7.1987204,90
43.8637302,7.198703,90
43.8635161,7.1986875,90
43.8633666,7.1986748,90
43.8631906,7.1986654,90
43.8628411,7.1986366,90
43.8622182,7.1985428,90
43.8617643,7.1984735,90
43.8615362,7.1984375,90
43.8613532,7.1984035,90
43.8610198,7.1983163,90
43.8608052,7.1982282,90
43.8605682,7.1981183,90
43.8603361,7.1979861,90
43.8601705,7.1978745,90
43.8388035,7.1946711,70
43.8388772,7.1947319,70
43.8389292,7.194795,70
43.8389486,7.1948212,70
43.8389669,7.194857,70
43.8378629,7.1942982,70
43.8382665,7.1944454,70
43.8385921,7.194557,70
43.8387167,7.194617,70
43.8388035,7.1946711,70
43.7716798,7.2134842,90
43.7716226,7.2134231,90
43.7715348,7.2133005,90
43.7713429,7.2130754,90
43.7678437,7.209401,90
43.7682231,7.2098126,90
43.7688528,7.2104658,90
43.7695074,7.2111499,90
43.7699404,7.2116044,90
43.7703358,7.2120133,90
43.7706997,7.212397,90
43.7709663,7.2126731,90
43.7710733,7.2127839,90
43.7713429,7.2130754,90
43.7713429,7.2130754,80
43.7714924,7.2133494,80
43.7715769,7.2135019,80
43.771606,7.2135769,80
43.7738704,7.2152241,90
43.7728073,7.2143964,90
43.7726141,7.214242,90
43.7745248,7.2157592,90
43.7746594,7.2158423,90
43.7750148,7.2160542,90
43.775346,7.216246,90
43.775684,7.2164257,90
43.7760374,7.2166014,90
43.7765797,7.2168615,90
43.7770639,7.2170627,90
43.7776545,7.2172813,90
43.7782965,7.2174825,90
43.7787032,7.2175965,90
43.7791351,7.217693,90
43.7795896,7.217779,90
43.7800646,7.2178499,90
43.7804386,7.2178915,90
43.7807289,7.2179197,90
43.781031,7.2179291,90
43.7814047,7.2179317,90
43.7817802,7.2179318,90
43.7823575,7.2179183,90
43.7827203,7.2178982,90
43.7832405,7.2178446,90
43.7836665,7.2177762,90
43.783886,7.2177331,90
43.7842862,7.2176488,90
43.784653,7.217561,90
43.7851033,7.2174449,90
43.7855952,7.2172853,90
43.7860805,7.2171095,90
43.7862233,7.2170548,90
43.7868267,7.2167999,90
43.7872992,7.2165772,90
43.7877068,7.2163694,90
43.7650609,7.2062883,70
43.764873,7.206087,70
43.7641175,7.2052825,70
43.7629284,7.2040182,70
43.7624812,7.2035504,70
43.7620329,7.2030717,70
43.7297408,7.1849776,90
43.7287907,7.1850975,90
43.7277231,7.1852485,90
43.7271344,7.1853321,90
43.7261886,7.1854368,90
43.7255809,7.1855186,90
43.7243055,7.1856987,90
43.7240147,7.1857573,90
43.7236716,7.1858458,90
43.7232313,7.1859644,90
43.7229135,7.1860336,90
43.7226385,7.1860711,90
43.7333794,7.1847808,90
43.7335198,7.1847005,90
43.7336585,7.184644,90
43.7339713,7.1845329,90
43.734201,7.1844551,90
43.7344449,7.184401,90
43.7348029,7.1843603,90
43.7355605,7.1842593,90
43.7359481,7.1842124,90
43.7362714,7.1841833,90
43.7363818,7.1841778,90
43.7367378,7.1841601,90
43.7372213,7.1841466,90
43.7376787,7.1841507,90
43.7381891,7.1841739,90
43.7385973,7.1842137,90
43.7390566,7.1842566,90
43.7392571,7.1842848,90
43.7394742,7.1843183,90
43.7398784,7.1843901,90
43.7403627,7.184498,90
43.7408704,7.184637,90
43.741256,7.1847515,90
43.7276548,7.1881512,30
43.7276765,7.1885612,30
43.727685,7.1887178,30
43.725633,7.1856335,90
43.726181,7.1855575,90
43.726444,7.1855304,90
43.7271035,7.1854663,90
43.727306,7.1854569,90
43.7274814,7.1854435,90
43.7278846,7.1853893,90
43.730009,7.185092,90
43.7306107,7.1849687,90
43.7309498,7.184907,90
43.73207,7.1847408,90
43.727556,7.188217,30
43.7275648,7.188359,30
43.7275777,7.1885781,30
43.7276187,7.1891885,30
43.6807224,7.1992045,50
43.679813,7.199709,50
43.6772684,7.2010006,50
43.6770825,7.2010515,50
43.6770339,7.2010587,50
43.6769736,7.2010605,50
43.6769307,7.2010521,50
43.676895,7.2010404,50
43.6768463,7.2010191,50
43.6768187,7.2009931,50
43.6767909,7.2009682,50
43.6767695,7.2009481,50
43.6766057,7.2007137,50
43.6984266,7.2763088,50
43.6984747,7.276398,50
43.6985156,7.2764767,50
43.698544,7.2765283,50
43.6986305,7.2766884,50
43.6986465,7.276718,50
43.6986707,7.2767631,50
43.698766,7.2769432,50
43.6988469,7.277069,50
43.6989565,7.2771972,50
43.6990748,7.2773239,50
43.6991876,7.2774312,50
43.6931612,7.2531655,50
43.6930565,7.2527054,50
43.6928583,7.2518344,50
43.692846,7.2517858,50
43.6928119,7.2516699,50
43.6927815,7.2515698,50
43.6923968,7.2504599,50
43.6923699,7.2503823,50
43.6921818,7.2498421,50
43.6920079,7.2493429,50
43.6917956,7.248732,50
43.6917426,7.2485754,50
43.6917293,7.248536,50
43.6914244,7.247676,50
43.6913296,7.2473934,50
43.6913118,7.2473403,50
43.6910693,7.2466324,50
43.6908352,7.2459515,50
43.6907821,7.2457992,50
43.7492481,7.375004,80
43.7491804,7.3750337,80
43.7471649,7.3716141,80
43.7472595,7.3719703,80
43.7474533,7.3723459,80
43.7475432,7.3724338,80
43.7475215,7.3724725,80
43.7474325,7.3724645,80
43.7472819,7.3724294,80
43.7472377,7.3724897,80
43.7472432,7.37262,80
43.7472736,7.3728105,80
43.7471583,7.373123,80
43.7471333,7.3734033,80
43.7470302,7.3736511,80
43.7469569,7.3737552,80
43.7469665,7.3738271,80
43.7473603,7.3740987,80
43.7474426,7.3739396,80
43.7474745,7.3738012,80
43.7475169,7.37376,80
43.7478095,7.3737766,80
43.7479938,7.3737999,80
43.7489908,7.3768225,30
43.7489814,7.3768523,30
43.7489813,7.3768739,30
43.748984,7.3768989,30
43.7490639,7.3770344,30
43.7490768,7.3770766,30
43.7490857,7.3771188,30
43.7490746,7.3771511,30
43.7490484,7.3771906,30
43.7488362,7.3773636,30
43.7486144,7.3775071,30
43.7485195,7.3775862,30
43.7081936,7.1880712,70
43.7101957,7.1878176,70
43.7157479,7.1869688,70
43.7166238,7.1868337,70
43.7171218,7.186761,70
43.7174812,7.1867179,70
43.7183143,7.1866024,70
43.8306198,7.1915797,70
43.8279411,7.1906134,70
43.8261948,7.1899768,70
43.8317204,7.1920151,70
43.8323625,7.1922668,70
43.833171,7.1925613,70
43.8336721,7.1927452,70
43.8337662,7.1927798,70
43.834379,7.1930054,70
43.9540729,6.9003066,80
43.9539186,6.9004499,80
43.9537928,6.9006143,80
43.9536831,6.9007801,80
43.9533844,6.9013868,80
43.9532723,6.9016245,80
43.9531377,6.9019401,80
43.9527858,6.9029264,80
43.9525335,6.9036395,80
43.9524556,6.903884,80
43.9523864,6.904175,80
43.9523291,6.904474,80
43.9522754,6.9048704,80
43.952249,6.9051862,80
43.9522491,6.9055432,80
43.9522702,6.9058406,80
43.9523057,6.906141,80
43.9523513,6.9064066,80
43.9524093,6.9066963,80
43.9524855,6.9069561,80
43.9525637,6.9072099,80
43.9526558,6.9074641,80
43.952796,6.9077587,80
43.954121,6.9103871,80
43.9547263,6.9116217,80
43.9548538,6.9119078,80
43.9549516,6.912158,80
43.9550218,6.9124107,80
43.9550884,6.9126709,80
43.9551403,6.9129468,80
43.9551795,6.9132475,80
43.9552012,6.9135211,80
43.9552075,6.9138041,80
43.9551956,6.914126,80
43.9551743,6.9143644,80
43.9551357,6.914649,80
43.9550792,6.9149247,80
43.9550092,6.9151814,80
43.9549185,6.9154631,80
43.9548396,6.9156567,80
43.9541723,6.9170756,80
43.9531404,6.9192385,80
43.9530789,6.9193799,80
43.9530415,6.9194725,80
43.9530053,6.9195787,80
43.9529595,6.9197489,80
43.952916,6.9199377,80
43.9528903,6.9200952,80
43.9528719,6.9202579,80
43.9528598,6.9204447,80
43.9528542,6.9205981,80
43.9528571,6.9207599,80
43.9528688,6.9209514,80
43.9528917,6.9211181,80
43.9529243,6.9213,80
43.9529679,6.9215228,80
43.9530462,6.9218803,80
43.9531734,6.9224721,80
43.9532411,6.9227711,80
43.9533219,6.9230647,80
43.9533656,6.9231948,80
43.9534167,6.9233316,80
43.9534832,6.9235033,80
43.9535619,6.9236902,80
43.9538033,6.9242564,80
43.9540723,6.9248897,80
43.954152,6.9250806,80
43.9542218,6.9252724,80
43.9542643,6.9254167,80
43.9543068,6.9255994,80
43.9543567,6.9258335,80
43.9543845,6.9259991,80
43.9544088,6.9261786,80
43.9544149,6.9263098,80
43.9544102,6.9264095,80
43.9543979,6.9265284,80
43.9543221,6.9270245,80
43.9542884,6.9272253,80
43.9540673,6.9284567,80
43.9540206,6.9287043,80
43.9559992,6.8958984,50
43.9560228,6.8959456,50
43.9560424,6.8960549,50
43.9560908,6.8963559,50
43.9561227,6.896607,50
43.9561192,6.8967194,50
43.9560885,6.8971015,50
43.956073,6.8973494,50
43.9560099,6.8978543,50
43.9560176,6.8979132,50
43.9560428,6.8979756,50
43.9560942,6.8979894,50
43.9561349,6.8979421,50
43.9561518,6.8978051,50
43.9561915,6.8974448,50
43.9562262,6.8973089,50
43.9562801,6.8971849,50
43.9564486,6.8969075,50
43.9565043,6.8967629,50
43.9565202,6.8965859,50
43.9565151,6.8963978,50
43.9564804,6.896141,50
43.9564725,6.8959445,50
43.9564736,6.8959367,50
43.9767307,7.1402674,50
43.9770066,7.1404065,50
43.9771041,7.14044,50
43.9772115,7.1404664,50
43.9774698,7.1405044,50
43.9775857,7.1405198,50
43.97774,7.1405273,50
43.9778887,7.1404964,50
43.9780662,7.1404462,50
43.9783731,7.1403408,50
43.9786598,7.1402282,50
43.9792868,7.139931,50
43.9767307,7.1402674,50
43.9765461,7.1401455,50
43.9765104,7.1401097,50
43.9764755,7.1400744,50
43.9762982,7.1399609,50
43.9762508,7.1399455,50
43.976172,7.139923,50
43.976172,7.139923,50
43.9760434,7.1398352,50
43.9759415,7.1397555,50
43.9757912,7.1396146,50
43.9757201,7.1395355,50
43.9756515,7.1394673,50
43.9755851,7.1394151,50
43.9755175,7.1393782,50
43.9754398,7.1393584,50
43.9753502,7.1393593,50
43.9752707,7.13938,50
43.975184,7.1394178,50
43.9750973,7.1394846,50
43.976172,7.139923,50
43.9762314,7.1400152,50
43.976256,7.1400545,50
43.9763647,7.1402379,50
43.9763817,7.1402778,50
43.9764089,7.1403134,50
43.9766133,7.1404315,50
43.9768918,7.1405742,50
43.9771238,7.1406801,50
43.9774052,7.1407539,50
43.9775972,7.1407887,50
43.977774,7.14081,50
43.9779524,7.1407981,50
43.9782047,7.1407673,50
43.9789384,7.1405363,50
43.9791384,7.1404736,50
43.9795761,7.1402167,50
43.9796147,7.1401986,50
43.9796441,7.1402047,50
43.9796687,7.1402248,50
43.9796927,7.1402646,50
44.0962267,6.9309263,30
44.0962645,6.9308827,30
44.0967268,6.9301993,30
44.0967809,6.9300527,30
44.0888525,6.9404149,30
44.0888698,6.9403377,30
44.088911,6.9402349,30
44.0889736,6.9401229,30
44.0890444,6.9399986,30
44.0890444,6.9399986,30
44.0892247,6.9397137,30
44.0893215,6.9395394,30
44.0894285,6.9392956,30
44.0896633,6.9386902,30
44.0897147,6.9385759,30
44.0898614,6.9382639,30
44.0900187,6.9379557,30
44.0901712,6.9377132,30
44.0902933,6.9375382,30
44.0906513,6.9370712,30
44.0907569,6.9369234,30
44.0911582,6.9362965,30
44.0912462,6.936159,30
44.0914094,6.9359017,30
44.0914284,6.9358718,30
44.091526,6.9357316,30
44.0915523,6.935697,30
44.0916075,6.9356244,30
44.0916501,6.9355705,30
44.0917267,6.935486,30
44.0918175,6.935408,30
44.0919215,6.935331,30
44.0920108,6.9352819,30
44.0921608,6.9352077,30
44.092269,6.9351746,30
44.092294,6.9351669,30
44.0923779,6.9351382,30
44.0924793,6.9351045,30
44.0925737,6.9350593,30
44.0926682,6.935004,30
44.0927356,6.9349511,30
44.0928735,6.934827,30
44.0929692,6.9347056,30
44.0931173,6.9344638,30
44.0932888,6.9341449,30
44.0934421,6.9338944,30
44.0935633,6.9336974,30
44.0936358,6.9335795,30
44.0940221,6.9329514,30
44.0941452,6.9327489,30
44.0942404,6.932546,30
44.0944407,6.9321251,30
44.0945424,6.9319523,30
44.0947443,6.9316251,30
44.094917,6.9313453,30
44.0890444,6.9399986,30
44.0889492,6.9400967,30
44.0888616,6.9401938,30
44.0888151,6.940242,30
44.0887663,6.9402684,30
44.0886304,6.9404535,30
44.0886162,6.9405191,30
44.0885565,6.9406378,30
44.0885052,6.9407298,30
44.0883968,6.9409067,30
44.0883968,6.9409067,30
44.0885044,6.940812,30
44.0886049,6.9406909,30
44.0886832,6.9406031,30
44.0887135,6.9405721,30
